title,"eai:acl.owner",actions,"eai:acl.app","cron_schedule","dispatch.earliest_time","dispatch.latest_time",search
"Threat - DET-2006968 Proofpoint TAP Clicked to Zscaler allowed - Rule",hel6342,"send_to_sentinel",search,"19 * * * *","-30d",now,"index=zscaler earliest=-30d latest=now [ search index=proofpoint sourcetype = proofpoint_tap_siem eventType=clicks* threatStatus != falsePositive earliest=-1h latest=now
    | rex field=url ""^(https?://)?(?P<domain>[^\/]+)""
    | fields domain | dedup domain | rename domain AS ehost ]
| stats count AS request_count by _time, action, ehost, eurl, user, Agent
| rename ehost AS dns
| eval zscaler_url = eurl
| eval z_compare_url=substr(eurl, 1, 150)
| join dns [ search index=proofpoint sourcetype = proofpoint_tap_siem eventType=clicks* threatStatus!=falsePositive earliest=-1h latest=now
        | eval proofpoint_url = url
        | rex field=url ""^(https?://)?(?P<dns>[^\/]+)"" 
        | rex field=url ""^(https?://)?(?P<p_compare_url>.+)"" | eval p_compare_url=urldecode(p_compare_url) | eval p_compare_url=substr(p_compare_url, 1, 150)
        | table classification, clickIP, clickTime, eventTime, eventType, sender, recipient, threatStatus, dns, p_compare_url, proofpoint_url]
        | eval clickTime=strptime(clickTime, ""%Y-%m-%dT%T.%Q%Z""), eventTime=strptime(eventTime, ""%Y-%m-%dT%T.%Q%Z"")
        | where p_compare_url == z_compare_url OR (NOT match(z_compare_url, ""/"") AND (_time >= (clickTime - 60*15)) AND (_time <= (clickTime + 60*15)))
        | eval clickTime=strftime(clickTime,""%Y-%m-%dT %H:%M:%S.%Q""), eventTime=strftime(eventTime,""%Y-%m-%dT %H:%M:%S.%Q"")
| table _time, action, dns, user, Agent, request_count, clickIP, clickTime, eventTime, eventType, proofpoint_url, zscaler_url
    



``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-2006968 Proofpoint TAP Clicked to Zscaler allowed""
| setfields detection_description = ""Identifies outbound proxy activity (Zscaler) that appear to correlate with Proofpoint TAP clisksPermitted or clicksBlocked events.""
| setfields severity = """" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = """" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"Threat - DET-2012408 Specific Powershell Bypass and Encoding Syntax - Rule",sgb2991,"send_to_sentinel",search,"50 * * * *","-1h",now,"index=wineventlog (source=""WinEventLog:Microsoft-Windows-Sysmon/Operational"" OR source=""XmlWinEventLog:Microsoft-Windows-Sysmon/Operational"") EventCode=1 cmdline=""*-nop -exec bypass -EncodedCommand*""
    



``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-2012408 Specific Powershell Bypass and Encoding Syntax""
| setfields detection_description = ""DET-2012408 Specific Powershell Bypass and Encoding Syntax""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = """" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = ""['T1059.001']""
``` END ```"
"Threat - DET-2055986 Powercat Usage Detection #1 - Rule",sgb2991,"send_to_sentinel",search,"24 * * * *","-1h",now,"index=wineventlog (source=""WinEventLog:Microsoft-Windows-Sysmon/Operational"" OR source=""XmlWinEventLog:Microsoft-Windows-Sysmon/Operational"") EventCode=1 (process_name=""cmd.exe"" OR process_name=""powershell.exe"" OR process_name=""PowerShell_ISE.exe"") AND cmdline=""*powercat*""
    



``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-2055986 Powercat Usage Detection #1""
| setfields detection_description = ""DET-2055986 Powercat Usage Detection #1""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = """" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"Threat - DET-2055986 Powercat Usage Detection #2 - Rule",sgb2991,"send_to_sentinel",search,"24 * * * *","-1h",now,"index=wineventlog (sourcetype=""wineventlog:Microsoft-Windows-PowerShell/Operational"" OR source=""WinEventLog:Microsoft-Windows-PowerShell/Operational"" OR source=""WMI:WinEventLog:Microsoft-Windows-PowerShell/Operational"" OR source=""XmlWinEventLog:Microsoft-Windows-PowerShell/Operational"") Message=""*powercat*""
    



``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-2055986 Powercat Usage Detection #2""
| setfields detection_description = ""DET-2055986 Powercat Usage Detection #2""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = """" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"Threat - DET-2322216 Conti net stop commands - Rule",sgb2991,"send_to_sentinel",search,"45 * * * *","-1h",now,"index=wineventlog (source=""WinEventLog:Microsoft-Windows-Sysmon/Operational"" OR source=""XmlWinEventLog:Microsoft-Windows-Sysmon/Operational"") EventCode=1 process_name=net.exe cmdline IN ('net stop ""Sophos MCS Client"" /y', 'net stop VeeamEnterpriseManagerSvc /y', 'net stop SQLAgent$SOPHOS /y', 'net stop FA_Scheduler /y', 'net stop McShield /y', 'net stop MSOLAP$TPS /y', 'net stop AVP /y', 'net stop SQLAgent$TPS /y', 'net stop mfemms /y', 'net stop WRSVC /y', 'net stop Smcinst /y', 'net stop MSSQLFDLauncher$SYSTEM_BGC /y', 'net stop SQLSafeOLRService /y', 'net stop mozyprobackup /y', 'net stop Antivirus /y', 'net stop DCAgent /y', 'net stop ""Sophos Device Control Service"" /y', 'net stop BackupExecManagementService /y', 'net stop MSSQLFDLauncher$SHAREPOINT /y', 'net stop swi_update_64 /y', 'net stop MsDtsServer110 /y', 'net stop ekrn /y', 'net stop EsgShKernel /y', 'net stop SamSs /y', 'net stop MSExchangeMTA /y', 'net stop MBEndpointAgent /y', 'net stop IISAdmin /y', 'net stop BackupExecRPCService /y', 'net stop MSSQLServerOLAPService /y', 'net stop TrueKeyServiceHelper /y', 'net stop MSSQLServerADHelper /y', 'net stop MSSQLServerADHelper100 /y', 'net stop SQLAgent$PROFXENGAGEMENT /y', 'net stop MSSQL$SQL_2008 /y', 'net stop BackupExecAgentBrowser /y', 'net stop ""Sophos AutoUpdate Service"" /y', 'net stop swi_update /y', 'net stop AcrSch2Svc /y', 'net stop SQLAgent$CXDB /y', 'net stop OracleClientCache80 /y', 'net stop MSSQL$SOPHOS /y', 'net stop SQLAgent$PROD /y', 'net stop VeeamTransportSvc /y', 'net stop VeeamHvIntegrationSvc /y', 'net stop TrueKey /y', 'net stop ""Sophos Web Control Service"" /y', 'net stop MSSQLFDLauncher /y', 'net stop KAVFS /y', 'net stop ""SQLsafe Backup Service"" /y', 'net stop MSExchangeIS /y', 'net stop MsDtsServer /y', 'net stop MSSQLFDLauncher$SQL_2008 /y', 'net stop McAfeeEngineService /y', 'net stop SQLTELEMETRY /y', 'net stop MSSQL$BKUPEXEC /y', 'net stop ""Sophos Message Router"" /y', 'net stop MsDtsServer100 /y', 'net stop VeeamDeploySvc /y', 'net stop AcronisAgent /y', 'net stop ""Symantec System Recovery"" /y', 'net stop MSSQL$SQLEXPRESS /y', 'net stop MSExchangeSA /y', 'net stop SQLAgent$VEEAMSQL2008R2 /y', 'net stop MSSQL$TPSAMA /y', 'net stop ""Sophos Safestore Service"" /y', 'net stop SstpSvc /y', 'net stop McTaskManager /y', 'net stop SmcService /y', 'net stop McAfeeFrameworkMcAfeeFramework /y', 'net stop EraserSvc11710 /y', 'net stop W3Svc /y', 'net stop SQLAgent$SYSTEM_BGC /y', 'net stop MSSQL$VEEAMSQL2008R2 /y', 'net stop BackupExecDeviceMediaService /y', 'net stop ReportServer$SYSTEM_BGC /y', 'net stop ""Enterprise Client Service"" /y', 'net stop SQLAgent$SBSMONITORING /y', 'net stop MSSQLFDLauncher$SBSMONITORING /y', 'net stop TrueKeyScheduler /y', 'net stop wbengine /y', 'net stop masvc /y', 'net stop BackupExecJobEngine /y', 'net stop ""SQL Backups"" /y', 'net stop MSExchangeSRS /y', 'net stop SQLAgent$PRACTTICEMGT /y', 'net stop MSOLAP$SQL_2008 /y', 'net stop ESHASRV /y', 'net stop MSExchangeMGMT /y', 'net stop SQLAgent$TPSAMA /y', 'net stop klnagent /y', 'net stop IMAP4Svc /y', 'net stop sacsvr /y', 'net stop SQLSERVERAGENT /y', 'net stop ""Sophos File Scanner Service"" /y', 'net stop MSSQL$PROFXENGAGEMENT /y', 'net stop mfevtp /y', 'net stop ARSM /y', 'net stop ReportServer$SQL_2008 /y', 'net stop McAfeeFramework /y', 'net stop MSSQLFDLauncher$PROFXENGAGEMENT /y', 'net stop KAVFSGT /y', 'net stop BackupExecAgentAccelerator /y', 'net stop SntpService /y', 'net stop VeeamCloudSvc /y', 'net stop swi_filter /y', 'net stop SQLAgent$CITRIX_METAFRAME /y', 'net stop kavfsslp /y', 'net stop SQLBrowser /y', 'net stop RESvc /y', 'net stop tmlisten /y', 'net stop MSSQL$VEEAMSQL2008R2 /y', 'net stop VeeamDeploymentService /y', 'net stop MSSQLFDLauncher$TPS /y', 'net stop ""Sophos Clean Service"" /y', 'net stop macmnsvc /y', 'net stop wbengine /y', 'net stop MySQL57 /y', 'net stop ""Zoolz 2 Service"" /y', 'net stop SQLAgent$SQLEXPRESS /y', 'net stop msftesql$PROD /y', 'net stop UI0Detect /y', 'net stop SQLAgent$SQL_2008 /y', 'net stop POP3Svc /y', 'net stop SMTPSvc /y', 'net stop MSExchangeES /y', 'net stop SQLAgent$PRACTTICEBGC /y', 'net stop ""Sophos MCS Agent"" /y', 'net stop SQLAgent$ECWDB2 /y', 'net stop MSSQL$PRACTICEMGT /y', 'net stop MSSQL$PRACTTICEBGC /y', 'net stop MSSQL$VEEAMSQL2012 /y', 'net stop MSSQL$ECWDB2 /y', 'net stop VeeamRESTSvc /y', 'net stop SAVService /y', 'net stop ""Acronis VSS Provider"" /y', 'net stop SAVAdminService /y', 'net stop SDRSVC /y', 'net stop VeeamNFSSvc /y', 'net stop EhttpSrv /y', 'net stop ShMonitor /y', 'net stop ReportServer$TPSAMA /y', 'net stop MSSQL$TPS /y', 'net stop SNAC /y', 'net stop ReportServer /y', 'net stop MSOLAP$SYSTEM_BGC /y', 'net stop MSSQL$PROD /y', 'net stop VeeamMountSvc /y', 'net stop bedbg /y', 'net stop MSSQLFDLauncher$TPSAMA /y', 'net stop MBAMService /y', 'net stop ntrtscan /y', 'net stop ReportServer$TPS /y', 'net stop sophossps /y', 'net stop svcGenericHost /y', 'net stop ""SQLsafe Filter Service"" /y', 'net stop MSOLAP$TPSAMA /y', 'net stop EPSecurityService /y', 'net stop VeeamBackupSvc /y', 'net stop ""Sophos System Protection Service"" /y', 'net stop SQLAgent$VEEAMSQL2012 /y', 'net stop VeeamCatalogSvc /y', 'net stop VeeamBrokerSvc /y', 'net stop SQLTELEMETRY$ECWDB2 /y', 'net stop MSSQL$SBSMONITORING /y', 'net stop MSSQL$SYSTEM_BGC /y', 'net stop SQLAgent$BKUPEXEC /y', 'net stop MMS /y', 'net stop ""Veeam Backup Catalog Data Service"" /y', 'net stop SQLWriter /y', 'net stop BackupExecVSSProvider /y', 'net stop ""Sophos Agent"" /y', 'net stop swi_service /y', 'net stop ""Sophos Health Service"" /y', 'net stop MSSQLSERVER /y', 'net stop SQLAgent$SHAREPOINT /y', 'net stop SQLAgent$VEEAMSQL2008R2 /y', 'net stop TmCCSF /y', 'net stop SepMasterService /y', 'net stop MSSQL$SHAREPOINT /y', 'net stop NetMsmqActivator /y', 'net stop EPUpdateService /y', 'net stop PDVFSService /y')
    



``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-2322216 Conti net stop commands""
| setfields detection_description = ""DET-2322216 Conti net stop commands""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = """" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = ""['T1489']""
``` END ```"
"Threat - DET-2322226 BloodHound/SharpHound usage - Rule",sgb2991,"send_to_sentinel",search,"45 * * * *","-1h",now,"index=wineventlog (source=""WinEventLog:Microsoft-Windows-Sysmon/Operational"" OR source=""XmlWinEventLog:Microsoft-Windows-Sysmon/Operational"") EventCode=1 (process_name IN ('sharphound.exe', 'bloodhound.exe')) OR (cmdline IN (""* -CollectionMethod All *"", ""*.exe -c All -d *"", ""*Invoke-Bloodhound*"", ""*Get-BloodHoundData*"")) OR (cmdline=""* -JsonFolder *"" AND cmdline=""* -ZipFileName *"") OR (cmdline=""* DCOnly *"" AND cmdline=""* --NoSaveCache *"")
    



``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-2322226 BloodHound/SharpHound usage""
| setfields detection_description = ""DET-2322226 BloodHound/SharpHound usage""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = """" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"Threat - DET-2322369 Conti batch file usage - Rule",sgb2991,"send_to_sentinel",search,"50 * * * *","-1h",now,"index=wineventlog (source=""WinEventLog:Microsoft-Windows-Sysmon/Operational"" OR source=""XmlWinEventLog:Microsoft-Windows-Sysmon/Operational"") EventCode=1 process_name=cmd.exe AND (cmdline=* adft.bat OR cmdline=* cp.bat)
    



``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-2322369 Conti batch file usage""
| setfields detection_description = ""DET-2322369 Conti batch file usage""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = """" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"Threat - DET-2329094 Conti ping/portscan usage - Rule",sgb2991,"send_to_sentinel",search,"55 * * * *","-1h",now,"index=wineventlog (source=""WinEventLog:Microsoft-Windows-Sysmon/Operational"" OR source=""XmlWinEventLog:Microsoft-Windows-Sysmon/Operational"") EventCode=1 process_name=portscan.exe OR (process_name=ping.exe AND cmdline=""*.local -n 1"")
    



``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-2329094 Conti ping/portscan usage""
| setfields detection_description = ""DET-2329094 Conti ping/portscan usage""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = """" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"Threat - DET-2329104 Conti WMIC usage - Rule",sgb2991,"send_to_sentinel",search,"5 * * * *","-1h",now,"index=wineventlog (source=""WinEventLog:Microsoft-Windows-Sysmon/Operational"" OR source=""XmlWinEventLog:Microsoft-Windows-Sysmon/Operational"") EventCode=1 process_name=wmic.exe cmdline=""*node*"" AND cmdline IN (""*process call create*"", ""*sys.dll entryPoint*"",  ""*doc.dll entryPoint*"", ""*sys64.dll entryPoint*"")
    



``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-2329104 Conti WMIC usage""
| setfields detection_description = ""DET-2329104 Conti WMIC usage""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = """" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"Threat - DET-2329348 Conti copy usage - Rule",sgb2991,"send_to_sentinel",search,"5 * * * *","-1h",now,"index=wineventlog (source=""WinEventLog:Microsoft-Windows-Sysmon/Operational"" OR source=""XmlWinEventLog:Microsoft-Windows-Sysmon/Operational"") EventCode=1 process_name=cmd.exe cmdline=""*copy*"" AND cmdline=""*.dll*"" AND (cmdline=""*c$*"" OR cmdline=""*d$*"")
    



``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-2329348 Conti copy usage""
| setfields detection_description = ""DET-2329348 Conti copy usage""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = """" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"Threat - DET-2330255 Conti web traffic artifacts - Firewall Query - Rule",sgb2991,"send_to_sentinel",search,"5 * * * *","-1h",now,"index=firewall Cisco_ASA_action=accessed url!=""*buckslou.com*"" url!=""*delaneyspubsc.com"" AND (url=“*/us/ky/louisville/312-s-fourth-st.html“ OR url=""*Menus.aspx"" OR url=""*/OrderEntryService.asmx/AddOrderLine"")
    



``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-2330255 Conti web traffic artifacts - Firewall Query""
| setfields detection_description = ""DET-2330255 Conti web traffic artifacts - Firewall Query""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = """" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"Threat - DET-2330255 Conti web traffic artifacts - Zscaler Query - Rule",sgb2991,"send_to_sentinel",search,"5 * * * *","-1h",now,"index=zscaler ua=""Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko)"" erefererhost!=""firehouse.alohaorderonline.com"" erefererhost!=""jeffrubys.alohaorderonline.com"" erefererhost!=""peterpiperpizza.alohaorderonline.com"" erefererhost!=""www.firehousesubs.com"" erefererhost!=""www.beefobradys.com"" erefererhost!=""www.peterpiperpizza.com"" OR referer=“*/us/ky/louisville/312-s-fourth-st.html“ OR url=""*Menus.aspx"" OR url=""*/OrderEntryService.asmx/AddOrderLine""
    



``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-2330255 Conti web traffic artifacts - Zscaler Query""
| setfields detection_description = ""DET-2330255 Conti web traffic artifacts - Zscaler Query""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = """" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"Threat - DET-2344820 Rclone usage - Rule",sgb2991,"send_to_sentinel",search,"5 * * * *","-1h",now,"index=wineventlog (source=""WinEventLog:Microsoft-Windows-Sysmon/Operational"" OR source=""XmlWinEventLog:Microsoft-Windows-Sysmon/Operational"") EventCode=1 process_name=rclone.exe
    



``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-2344820 Rclone usage""
| setfields detection_description = ""DET-2344820 Rclone usage""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = """" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"Threat - DET-2347882 WMIC remote process get enumeration - Rule",sgb2991,"send_to_sentinel",search,"15 * * * *","-1h",now,"index=wineventlog (source=""WinEventLog:Microsoft-Windows-Sysmon/Operational"" OR source=""XmlWinEventLog:Microsoft-Windows-Sysmon/Operational"") EventCode=1 process_name=wmic.exe AND (cmdline=""*node*"" AND cmdline=""*process get*"" AND cmdline=""*CSName,Description,ExecutablePath,ProcessID*"")
    



``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-2347882 WMIC remote process get enumeration""
| setfields detection_description = ""DET-2347882 WMIC remote process get enumeration""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = """" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"Threat - DET-2355796 WMIC root subscription namespace actions - Rule",sgb2991,"send_to_sentinel",search,"10 * * * *","-1h",now,"index=wineventlog (source=""WinEventLog:Microsoft-Windows-Sysmon/Operational"" OR source=""XmlWinEventLog:Microsoft-Windows-Sysmon/Operational"") EventCode=1 process_name=wmic.exe AND (cmdline=""*root*"" AND cmdline=""*subscription*"" AND cmdline=""*create*"")
    



``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-2355796 WMIC root subscription namespace actions""
| setfields detection_description = ""DET-2355796 WMIC root subscription namespace actions""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = """" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"Threat - DET-2355976 Conti - HelloKitty run as outlook.exe - Rule",sgb2991,"send_to_sentinel",search,"10 * * * *","-1h",now,"index=wineventlog (source=""WinEventLog:Microsoft-Windows-Sysmon/Operational"" OR source=""XmlWinEventLog:Microsoft-Windows-Sysmon/Operational"") EventCode=1 process_name=outlook.exe cmdline=""* -key *""
    



``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-2355976 Conti - HelloKitty run as outlook.exe""
| setfields detection_description = ""DET-2355976 Conti - HelloKitty run as outlook.exe""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = """" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"Threat - DET-2355983 Conti actor utility executables - Rule",sgb2991,"send_to_sentinel",search,"15 * * * *","-1h",now,"index=wineventlog (source=""WinEventLog:Microsoft-Windows-Sysmon/Operational"" OR source=""XmlWinEventLog:Microsoft-Windows-Sysmon/Operational"") EventCode=1 (process_name IN (""grabff.exe"", ""filegrabber.exe"", ""XenAllPasswordPro.exe"", ""veeamp.exe"", ""secretsdump.exe"")) OR cmdline=""* -just-dc *""
    



``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-2355983 Conti actor utility executables""
| setfields detection_description = ""DET-2355983 Conti actor utility executables""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = """" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
